customer_id,signup_date,city,state,segment
C15292,2023-06-28,Ahmedabad,Gujarat,Value
C15293,2024-05-10,Pune,Maharashtra,Value
C15294,2023-04-30,Pune,Maharashtra,Value
C15295,2023-01-26,Delhi,Delhi,Budget
C15296,2024-03-19,Kolkata,West Bengal,Budget
C15297,2023-01-27,Jaipur,Rajasthan,Budget
C15298,2023-07-26,Delhi,Delhi,Value
C15299,2024-06-12,Chennai,Tamil Nadu,Budget
C15300,2022-09-12,Bangalore,Karnataka,Budget
C15301,2023-10-21,Kochi,Kerala,Budget
C15302,2022-09-29,Bangalore,Karnataka,Value
C15303,2023-05-05,Delhi,Delhi,Value
C15304,2023-10-29,Bangalore,Karnataka,Value
C15305,2024-02-07,Chennai,Tamil Nadu,Budget
C15306,2024-04-11,Mumbai,Maharashtra,Premium
C15307,2023-02-04,Chennai,Tamil Nadu,Value
C15308,2023-04-26,Lucknow,Uttar Pradesh,Value
C15309,2023-06-23,Ahmedabad,Gujarat,Premium
C15310,2024-05-16,Mumbai,Maharashtra,Premium
C15311,2023-02-18,Kochi,Kerala,Value
C15312,2023-02-11,Pune,Maharashtra,Premium
C15313,2022-11-19,Mumbai,Maharashtra,Value
C15314,2024-02-29,Mumbai,Maharashtra,Budget
C15315,2023-07-23,Mumbai,Maharashtra,Budget
C15316,2023-04-30,Ahmedabad,Gujarat,Value
C15317,2022-11-16,Mumbai,Maharashtra,Value
C15318,2023-04-28,Delhi,Delhi,Value
C15319,2024-05-31,Kolkata,West Bengal,Premium
C15320,2024-02-07,Chennai,Tamil Nadu,Value
C15321,2022-10-23,Kolkata,West Bengal,Budget
C15322,2022-09-01,Pune,Maharashtra,Budget
C15323,2024-03-31,Mumbai,Maharashtra,Premium
C15324,2023-10-30,Jaipur,Rajasthan,Premium
C15325,2023-07-27,Delhi,Delhi,Value
C15326,2022-09-10,Hyderabad,Telangana,Premium
C15327,2023-09-02,Chennai,Tamil Nadu,Premium
C15328,2023-04-09,Mumbai,Maharashtra,Premium
C15329,2024-02-24,Chandigarh,Punjab,Budget
C15330,2023-01-15,Hyderabad,Telangana,Value
C15331,2022-12-12,Mumbai,Maharashtra,Budget
C15332,2023-05-05,Lucknow,Uttar Pradesh,Premium
C15333,2024-05-25,Chennai,Tamil Nadu,Premium
C15334,2023-01-18,Pune,Maharashtra,Value
C15335,2022-07-27,Hyderabad,Telangana,Value
C15336,2022-11-05,Ahmedabad,Gujarat,Value
C15337,2023-11-30,Mumbai,Maharashtra,Value
C15338,2022-08-15,Delhi,Delhi,Budget
C15339,2023-10-20,Bangalore,Karnataka,Value
C15340,2023-02-12,Mumbai,Maharashtra,Budget
C15341,2023-04-27,Pune,Maharashtra,Premium
C15342,2023-03-15,Bangalore,Karnataka,Value
C15343,2022-12-23,Delhi,Delhi,Premium
C15344,2023-11-30,Mumbai,Maharashtra,Value
C15345,2023-11-25,Pune,Maharashtra,Budget
C15346,2023-02-14,Ahmedabad,Gujarat,Budget
C15347,2024-06-04,Bangalore,Karnataka,Premium
C15348,2023-08-21,Hyderabad,Telangana,Value
C15349,2023-12-07,Delhi,Delhi,Budget
C15350,2023-05-07,Chennai,Tamil Nadu,Budget
C15351,2023-02-09,Mumbai,Maharashtra,Value
C15352,2022-09-30,Hyderabad,Telangana,Budget
C15353,2024-01-16,Chennai,Tamil Nadu,Budget
C15354,2024-01-17,Lucknow,Uttar Pradesh,Value
C15355,2022-11-03,Bangalore,Karnataka,Value
C15356,2022-11-22,Kolkata,West Bengal,Value
C15357,2023-10-29,Chennai,Tamil Nadu,Premium
C15358,2023-05-22,Lucknow,Uttar Pradesh,Value
C15359,2022-08-19,Bangalore,Karnataka,Premium
C15360,2023-06-17,Delhi,Delhi,Budget
C15361,2023-09-02,Jaipur,Rajasthan,Budget
C15362,2023-11-25,Mumbai,Maharashtra,Budget
C15363,2023-03-09,Mumbai,Maharashtra,Budget
C15364,2023-09-12,Mumbai,Maharashtra,Premium
C15365,2023-10-22,Ahmedabad,Gujarat,Premium
C15366,2024-02-20,Mumbai,Maharashtra,Value
C15367,2023-04-15,Ahmedabad,Gujarat,Value
C15368,2024-01-19,Bangalore,Karnataka,Value
C15369,2023-10-05,Mumbai,Maharashtra,Value
C15370,2022-07-27,Bangalore,Karnataka,Budget
C15371,2022-09-01,Delhi,Delhi,Value
C15372,2022-12-24,Chennai,Tamil Nadu,Value
C15373,2022-08-03,Pune,Maharashtra,Budget
C15374,2024-02-21,Hyderabad,Telangana,Budget
C15375,2024-01-25,Mumbai,Maharashtra,Budget
C15376,2023-09-09,Chennai,Tamil Nadu,Value
C15377,2023-02-11,Ahmedabad,Gujarat,Budget
C15378,2022-11-22,Pune,Maharashtra,Value
C15379,2023-06-12,Ahmedabad,Gujarat,Value
C15380,2023-01-29,Delhi,Delhi,Budget
C15381,2024-04-15,Jaipur,Rajasthan,Premium
C15382,2022-10-22,Delhi,Delhi,Value
C15383,2024-05-23,Mumbai,Maharashtra,Budget
C15384,2022-10-24,Ahmedabad,Gujarat,Premium
C15385,2022-09-06,Lucknow,Uttar Pradesh,Budget
C15386,2023-08-19,Chennai,Tamil Nadu,Premium
C15387,2022-12-10,Delhi,Delhi,Value
C15388,2023-08-10,Delhi,Delhi,Budget
C15389,2023-05-13,Bangalore,Karnataka,Value
C15390,2022-11-11,Jaipur,Rajasthan,Budget
C15391,2024-01-10,Mumbai,Maharashtra,Budget
C15392,2023-07-09,Ahmedabad,Gujarat,Budget
C15393,2022-09-05,Delhi,Delhi,Budget
C15394,2024-06-25,Kolkata,West Bengal,Value
C15395,2022-12-12,Lucknow,Uttar Pradesh,Premium
C15396,2023-04-25,Bangalore,Karnataka,Premium
C15397,2023-04-30,Bangalore,Karnataka,Budget
C15398,2022-11-30,Kolkata,West Bengal,Value
C15399,2023-09-06,Hyderabad,Telangana,Budget
C15400,2023-08-29,Pune,Maharashtra,Value
C15401,2022-09-13,Chennai,Tamil Nadu,Premium
C15402,2023-06-07,Mumbai,Maharashtra,Budget
C15403,2023-09-28,Ahmedabad,Gujarat,Premium
C15404,2024-01-27,Delhi,Delhi,Premium
C15405,2022-07-05,Lucknow,Uttar Pradesh,Value
C15406,2023-06-24,Delhi,Delhi,Value
C15407,2024-01-16,Pune,Maharashtra,Value
C15408,2023-04-23,Delhi,Delhi,Premium
C15409,2023-06-28,Delhi,Delhi,Value
C15410,2024-01-15,Delhi,Delhi,Budget
C15411,2022-11-25,Pune,Maharashtra,Value
C15412,2023-02-06,Hyderabad,Telangana,Budget
C15413,2023-06-19,Jaipur,Rajasthan,Premium
C15414,2024-04-16,Delhi,Delhi,Premium
C15415,2022-12-11,Pune,Maharashtra,Value
C15416,2024-03-25,Kolkata,West Bengal,Value
C15417,2024-01-21,Mumbai,Maharashtra,Premium
C15418,2023-10-01,Bangalore,Karnataka,Budget
C15419,2023-06-01,Hyderabad,Telangana,Value
C15420,2023-07-24,Bangalore,Karnataka,Value
C15421,2024-06-06,Delhi,Delhi,Value
C15422,2024-05-07,Pune,Maharashtra,Budget
C15423,2023-01-06,Delhi,Delhi,Value
C15424,2024-06-02,Pune,Maharashtra,Value
C15425,2023-01-13,Lucknow,Uttar Pradesh,Budget
C15426,2022-11-02,Hyderabad,Telangana,Budget
C15427,2024-01-26,Chennai,Tamil Nadu,Budget
C15428,2024-03-03,Mumbai,Maharashtra,Budget
C15429,2024-01-30,Ahmedabad,Gujarat,Value
C15430,2024-04-11,Delhi,Delhi,Value
C15431,2023-07-07,Chennai,Tamil Nadu,Budget
C15432,2023-08-27,Chandigarh,Punjab,Value
C15433,2023-08-05,Chennai,Tamil Nadu,Value
C15434,2023-09-29,Pune,Maharashtra,Budget
C15435,2023-05-22,Bangalore,Karnataka,Value
C15436,2024-02-27,Mumbai,Maharashtra,Value
C15437,2023-09-22,Kolkata,West Bengal,Budget
C15438,2022-10-05,Mumbai,Maharashtra,Budget
C15439,2022-11-17,Pune,Maharashtra,Premium
C15440,2023-04-16,Mumbai,Maharashtra,Value
C15441,2024-01-03,Ahmedabad,Gujarat,Value
C15442,2024-01-22,Mumbai,Maharashtra,Value
C15443,2023-03-14,Hyderabad,Telangana,Premium
C15444,2023-07-07,Chennai,Tamil Nadu,Premium
C15445,2023-01-25,Bangalore,Karnataka,Budget
C15446,2024-02-23,Bangalore,Karnataka,Value
C15447,2023-09-25,Bangalore,Karnataka,Value
C15448,2022-10-04,Delhi,Delhi,Budget
C15449,2023-04-07,Bangalore,Karnataka,Premium
C15450,2022-08-18,Bangalore,Karnataka,Value
C15451,2024-02-19,Hyderabad,Telangana,Budget
C15452,2022-12-29,Delhi,Delhi,Premium
C15453,2022-08-12,Kochi,Kerala,Budget
C15454,2023-03-17,Hyderabad,Telangana,Budget
C15455,2024-06-27,Delhi,Delhi,Value
C15456,2022-12-14,Bangalore,Karnataka,Budget
C15457,2024-04-11,Ahmedabad,Gujarat,Value
C15458,2023-11-24,Mumbai,Maharashtra,Budget
C15459,2022-11-04,Pune,Maharashtra,Budget
C15460,2024-04-24,Hyderabad,Telangana,Budget
C15461,2023-01-31,Mumbai,Maharashtra,Value
C15462,2022-07-15,Kolkata,West Bengal,Budget
C15463,2023-01-21,Bangalore,Karnataka,Value
C15464,2022-12-08,Delhi,Delhi,Premium
C15465,2024-02-11,Ahmedabad,Gujarat,Premium
C15466,2023-02-14,Chennai,Tamil Nadu,Value
C15467,2023-07-11,Jaipur,Rajasthan,Value
C15468,2023-12-09,Chennai,Tamil Nadu,Value
C15469,2024-05-23,Pune,Maharashtra,Value
C15470,2023-01-28,Ahmedabad,Gujarat,Premium
C15471,2022-11-07,Mumbai,Maharashtra,Premium
C15472,2023-02-18,Kolkata,West Bengal,Premium
C15473,2022-07-26,Chennai,Tamil Nadu,Premium
C15474,2023-12-13,Mumbai,Maharashtra,Budget
C15475,2024-05-15,Hyderabad,Telangana,Value
C15476,2023-04-10,Mumbai,Maharashtra,Premium
C15477,2023-02-08,Pune,Maharashtra,Premium
C15478,2023-10-10,Hyderabad,Telangana,Premium
C15479,2023-10-31,Chandigarh,Punjab,Value
C15480,2023-10-14,Delhi,Delhi,Value
C15481,2023-08-19,Chennai,Tamil Nadu,Budget
C15482,2023-01-06,Delhi,Delhi,Value
C15483,2023-07-17,Chennai,Tamil Nadu,Value
C15484,2024-05-29,Pune,Maharashtra,Premium
C15485,2023-03-02,Pune,Maharashtra,Premium
C15486,2023-07-19,Kolkata,West Bengal,Value
C15487,2023-04-13,Ahmedabad,Gujarat,Budget
C15488,2023-03-20,Mumbai,Maharashtra,Value
C15489,2023-09-12,Bangalore,Karnataka,Value
C15490,2023-12-04,Pune,Maharashtra,Budget
C15491,2024-02-18,Hyderabad,Telangana,Budget
C15492,2022-12-04,Delhi,Delhi,Premium
C15493,2023-06-19,Hyderabad,Telangana,Budget
C15494,2023-08-04,Bangalore,Karnataka,Budget
C15495,2023-06-10,Bangalore,Karnataka,Value
C15496,2023-09-29,Kolkata,West Bengal,Premium
C15497,2022-11-20,Bangalore,Karnataka,Premium
C15498,2022-08-26,Mumbai,Maharashtra,Premium
C15499,2023-02-20,Mumbai,Maharashtra,Value
C15500,2023-06-07,Ahmedabad,Gujarat,Value
C15501,2024-04-16,Chandigarh,Punjab,Premium
C15502,2023-05-10,Pune,Maharashtra,Value
C15503,2023-06-17,Bangalore,Karnataka,Budget
C15504,2022-08-13,Lucknow,Uttar Pradesh,Value
C15505,2022-11-01,Chennai,Tamil Nadu,Premium
C15506,2023-06-21,Ahmedabad,Gujarat,Premium
C15507,2024-02-14,Kolkata,West Bengal,Budget
C15508,2023-11-02,Bangalore,Karnataka,Value
C15509,2023-02-24,Bangalore,Karnataka,Premium
C15510,2023-07-09,Delhi,Delhi,Budget
C15511,2023-10-25,Delhi,Delhi,Value
C15512,2023-09-28,Kolkata,West Bengal,Value
C15513,2024-01-13,Jaipur,Rajasthan,Budget
C15514,2024-01-05,Pune,Maharashtra,Value
C15515,2023-02-22,Bangalore,Karnataka,Value
C15516,2022-08-13,Mumbai,Maharashtra,Value
C15517,2023-06-20,Mumbai,Maharashtra,Premium
C15518,2023-02-24,Bangalore,Karnataka,Value
C15519,2023-06-22,Bangalore,Karnataka,Premium
C15520,2023-09-28,Chennai,Tamil Nadu,Value
C15521,2023-08-02,Mumbai,Maharashtra,Budget
C15522,2024-06-14,Kochi,Kerala,Value
C15523,2023-09-06,Bangalore,Karnataka,Value
C15524,2024-03-15,Ahmedabad,Gujarat,Budget
C15525,2024-05-31,Hyderabad,Telangana,Budget
C15526,2023-04-17,Mumbai,Maharashtra,Premium
C15527,2024-05-07,Kolkata,West Bengal,Value
C15528,2024-04-19,Pune,Maharashtra,Budget
C15529,2023-01-28,Hyderabad,Telangana,Budget
C15530,2023-04-12,Hyderabad,Telangana,Budget
C15531,2023-02-26,Mumbai,Maharashtra,Value
C15532,2022-11-09,Chennai,Tamil Nadu,Budget
C15533,2024-02-21,Lucknow,Uttar Pradesh,Budget
C15534,2023-11-07,Mumbai,Maharashtra,Budget
C15535,2023-07-12,Delhi,Delhi,Value
C15536,2023-10-26,Jaipur,Rajasthan,Budget
C15537,2024-05-21,Delhi,Delhi,Budget
C15538,2023-11-14,Chennai,Tamil Nadu,Budget
C15539,2022-08-20,Hyderabad,Telangana,Budget
C15540,2024-04-03,Chennai,Tamil Nadu,Budget
C15541,2023-05-25,Bangalore,Karnataka,Value
C15542,2023-12-24,Delhi,Delhi,Value
C15543,2023-06-17,Mumbai,Maharashtra,Budget
C15544,2024-02-26,Pune,Maharashtra,Premium
C15545,2022-09-26,Pune,Maharashtra,Value
C15546,2023-06-21,Pune,Maharashtra,Budget
C15547,2022-12-05,Chennai,Tamil Nadu,Budget
C15548,2023-11-05,Delhi,Delhi,Premium
C15549,2023-04-16,Mumbai,Maharashtra,Premium
C15550,2024-05-25,Kolkata,West Bengal,Budget
C15551,2022-08-26,Hyderabad,Telangana,Budget
C15552,2022-12-30,Delhi,Delhi,Value
C15553,2023-09-27,Mumbai,Maharashtra,Value
C15554,2024-02-02,Mumbai,Maharashtra,Value
C15555,2022-12-10,Bangalore,Karnataka,Value
C15556,2022-08-14,Kolkata,West Bengal,Budget
C15557,2023-06-08,Lucknow,Uttar Pradesh,Budget
C15558,2023-07-05,Jaipur,Rajasthan,Value
C15559,2024-01-10,Lucknow,Uttar Pradesh,Premium
C15560,2024-02-10,Jaipur,Rajasthan,Budget
C15561,2023-10-19,Hyderabad,Telangana,Value
C15562,2024-03-24,Delhi,Delhi,Value
C15563,2023-03-03,Kolkata,West Bengal,Budget
C15564,2023-07-20,Delhi,Delhi,Premium
C15565,2022-07-19,Delhi,Delhi,Value
C15566,2023-01-04,Delhi,Delhi,Value
C15567,2023-07-02,Hyderabad,Telangana,Value
C15568,2024-02-01,Delhi,Delhi,Budget
C15569,2022-11-28,Mumbai,Maharashtra,Value
C15570,2022-09-17,Bangalore,Karnataka,Value
C15571,2023-10-30,Jaipur,Rajasthan,Budget
C15572,2024-03-28,Hyderabad,Telangana,Value
C15573,2023-07-29,Jaipur,Rajasthan,Budget
C15574,2023-04-05,Delhi,Delhi,Budget
C15575,2024-04-09,Mumbai,Maharashtra,Value
C15576,2023-03-17,Hyderabad,Telangana,Budget
C15577,2024-02-28,Bangalore,Karnataka,Value
C15578,2023-07-28,Chennai,Tamil Nadu,Premium
C15579,2024-01-18,Kolkata,West Bengal,Budget
C15580,2022-09-20,Kolkata,West Bengal,Value
C15581,2023-02-09,Lucknow,Uttar Pradesh,Value
C15582,2023-04-12,Bangalore,Karnataka,Value
C15583,2022-08-30,Delhi,Delhi,Value
C15584,2023-05-16,Hyderabad,Telangana,Value
C15585,2023-09-20,Mumbai,Maharashtra,Budget
C15586,2023-05-16,Delhi,Delhi,Budget
C15587,2024-04-07,Delhi,Delhi,Value
C15588,2024-02-14,Bangalore,Karnataka,Budget
C15589,2023-04-26,Mumbai,Maharashtra,Premium
C15590,2024-03-19,Mumbai,Maharashtra,Value
C15591,2024-04-15,Chennai,Tamil Nadu,Budget
C15592,2022-07-29,Chennai,Tamil Nadu,Budget
C15593,2023-06-20,Pune,Maharashtra,Budget
C15594,2023-12-27,Chennai,Tamil Nadu,Value
C15595,2022-07-25,Mumbai,Maharashtra,Premium
C15596,2023-06-07,Delhi,Delhi,Budget
C15597,2022-11-24,Mumbai,Maharashtra,Budget
C15598,2023-10-15,Ahmedabad,Gujarat,Budget
C15599,2023-09-14,Pune,Maharashtra,Budget
C15600,2024-02-10,Delhi,Delhi,Value
C15601,2024-05-25,Bangalore,Karnataka,Value
C15602,2024-05-27,Chandigarh,Punjab,Budget
C15603,2024-03-09,Chennai,Tamil Nadu,Value
C15604,2023-02-04,Kolkata,West Bengal,Budget
C15605,2024-06-17,Delhi,Delhi,Budget
C15606,2022-11-14,Delhi,Delhi,Budget
C15607,2023-08-26,Kolkata,West Bengal,Value
C15608,2023-11-19,Pune,Maharashtra,Value
C15609,2023-12-27,Pune,Maharashtra,Budget
C15610,2024-06-07,Hyderabad,Telangana,Budget
C15611,2023-03-01,Hyderabad,Telangana,Budget
C15612,2023-11-05,Pune,Maharashtra,Budget
C15613,2023-06-05,Delhi,Delhi,Value
C15614,2024-01-07,Bangalore,Karnataka,Budget
C15615,2023-06-24,Jaipur,Rajasthan,Value
C15616,2022-08-27,Delhi,Delhi,Budget
C15617,2022-07-07,Hyderabad,Telangana,Value
C15618,2023-10-15,Pune,Maharashtra,Value
C15619,2023-11-09,Kochi,Kerala,Value
C15620,2023-03-28,Bangalore,Karnataka,Budget
C15621,2022-09-14,Bangalore,Karnataka,Budget
C15622,2023-02-08,Ahmedabad,Gujarat,Budget
C15623,2024-04-24,Kolkata,West Bengal,Value
C15624,2023-10-25,Pune,Maharashtra,Budget
C15625,2022-12-14,Bangalore,Karnataka,Budget
C15626,2022-08-15,Delhi,Delhi,Premium
C15627,2022-08-13,Chennai,Tamil Nadu,Budget
C15628,2023-08-07,Jaipur,Rajasthan,Premium
C15629,2023-02-22,Jaipur,Rajasthan,Premium
C15630,2022-12-06,Mumbai,Maharashtra,Premium
C15631,2023-07-19,Bangalore,Karnataka,Premium
C15632,2024-06-16,Bangalore,Karnataka,Budget
C15633,2023-12-06,Chandigarh,Punjab,Budget
C15634,2022-09-24,Pune,Maharashtra,Budget
C15635,2024-05-20,Bangalore,Karnataka,Budget
C15636,2022-08-18,Mumbai,Maharashtra,Budget
C15637,2022-11-18,Hyderabad,Telangana,Premium
C15638,2022-08-02,Mumbai,Maharashtra,Budget
C15639,2023-06-04,Ahmedabad,Gujarat,Budget
C15640,2022-10-02,Kolkata,West Bengal,Value
C15641,2023-06-18,Bangalore,Karnataka,Budget
C15642,2023-08-30,Bangalore,Karnataka,Budget
C15643,2024-06-25,Jaipur,Rajasthan,Budget
C15644,2024-06-10,Delhi,Delhi,Premium
C15645,2023-01-13,Delhi,Delhi,Value
C15646,2023-06-16,Lucknow,Uttar Pradesh,Value
C15647,2023-07-08,Kolkata,West Bengal,Budget
C15648,2023-09-08,Ahmedabad,Gujarat,Premium
C15649,2024-02-03,Delhi,Delhi,Budget
C15650,2024-01-21,Mumbai,Maharashtra,Value
C15651,2024-03-08,Mumbai,Maharashtra,Premium
C15652,2024-01-01,Delhi,Delhi,Value
C15653,2024-02-22,Kolkata,West Bengal,Value
C15654,2023-07-01,Delhi,Delhi,Budget
C15655,2023-10-01,Pune,Maharashtra,Budget
C15656,2023-05-03,Delhi,Delhi,Premium
C15657,2023-02-09,Bangalore,Karnataka,Budget
C15658,2023-08-09,Kochi,Kerala,Premium
C15659,2022-10-04,Delhi,Delhi,Value
C15660,2022-07-06,Bangalore,Karnataka,Value
C15661,2023-06-08,Delhi,Delhi,Value
C15662,2023-10-05,Mumbai,Maharashtra,Budget
C15663,2024-04-24,Hyderabad,Telangana,Budget
C15664,2023-04-02,Bangalore,Karnataka,Budget
C15665,2023-07-22,Pune,Maharashtra,Budget
C15666,2023-03-10,Kolkata,West Bengal,Premium
C15667,2023-10-20,Hyderabad,Telangana,Budget
C15668,2023-06-13,Mumbai,Maharashtra,Value
C15669,2024-02-06,Chennai,Tamil Nadu,Budget
C15670,2023-01-22,Mumbai,Maharashtra,Value
C15671,2023-07-29,Chennai,Tamil Nadu,Value
C15672,2024-01-07,Pune,Maharashtra,Value
C15673,2024-04-11,Delhi,Delhi,Premium
C15674,2022-08-16,Kolkata,West Bengal,Premium
C15675,2024-05-12,Lucknow,Uttar Pradesh,Value
C15676,2023-10-09,Kolkata,West Bengal,Premium
C15677,2023-02-27,Delhi,Delhi,Value
C15678,2023-02-02,Chennai,Tamil Nadu,Premium
C15679,2023-02-26,Lucknow,Uttar Pradesh,Value
C15680,2023-04-11,Delhi,Delhi,Budget
C15681,2023-10-19,Ahmedabad,Gujarat,Premium
C15682,2024-06-23,Mumbai,Maharashtra,Budget
C15683,2023-08-16,Mumbai,Maharashtra,Budget
C15684,2023-06-26,Kolkata,West Bengal,Budget
C15685,2023-08-14,Kolkata,West Bengal,Budget
C15686,2023-07-25,Kolkata,West Bengal,Budget
C15687,2023-10-19,Lucknow,Uttar Pradesh,Value
C15688,2024-02-05,Mumbai,Maharashtra,Premium
C15689,2023-12-23,Delhi,Delhi,Budget
C15690,2024-02-29,Jaipur,Rajasthan,Value
C15691,2023-12-11,Mumbai,Maharashtra,Budget
C15692,2023-07-31,Pune,Maharashtra,Budget
C15693,2024-04-08,Hyderabad,Telangana,Value
C15694,2023-03-18,Mumbai,Maharashtra,Premium
C15695,2022-09-01,Delhi,Delhi,Budget
C15696,2023-05-22,Hyderabad,Telangana,Budget
C15697,2023-01-14,Ahmedabad,Gujarat,Budget
C15698,2024-03-04,Pune,Maharashtra,Premium
C15699,2024-05-07,Chennai,Tamil Nadu,Budget
C15700,2023-05-28,Hyderabad,Telangana,Value
C15701,2023-02-04,Delhi,Delhi,Premium
C15702,2023-07-06,Mumbai,Maharashtra,Value
C15703,2022-07-05,Bangalore,Karnataka,Premium
C15704,2024-05-30,Mumbai,Maharashtra,Premium
C15705,2022-10-21,Delhi,Delhi,Value
C15706,2023-10-05,Bangalore,Karnataka,Value
C15707,2023-07-06,Bangalore,Karnataka,Budget
C15708,2022-08-28,Mumbai,Maharashtra,Premium
C15709,2023-04-15,Chennai,Tamil Nadu,Budget
C15710,2023-03-20,Hyderabad,Telangana,Value
C15711,2024-02-05,Mumbai,Maharashtra,Budget
C15712,2022-10-23,Lucknow,Uttar Pradesh,Budget
C15713,2023-03-19,Mumbai,Maharashtra,Budget
C15714,2023-01-06,Ahmedabad,Gujarat,Value
C15715,2023-10-18,Mumbai,Maharashtra,Budget
C15716,2023-10-07,Jaipur,Rajasthan,Budget
C15717,2023-07-16,Mumbai,Maharashtra,Budget
C15718,2023-06-29,Kolkata,West Bengal,Budget
C15719,2023-05-29,Bangalore,Karnataka,Value
C15720,2024-06-07,Pune,Maharashtra,Budget
C15721,2023-02-06,Bangalore,Karnataka,Budget
C15722,2023-08-05,Mumbai,Maharashtra,Value
C15723,2023-01-09,Kolkata,West Bengal,Value
C15724,2024-03-19,Mumbai,Maharashtra,Value
C15725,2022-07-08,Lucknow,Uttar Pradesh,Premium
C15726,2023-03-30,Mumbai,Maharashtra,Budget
C15727,2023-02-19,Bangalore,Karnataka,Premium
C15728,2023-04-21,Pune,Maharashtra,Value
C15729,2023-12-29,Bangalore,Karnataka,Value
C15730,2023-06-29,Delhi,Delhi,Value
C15731,2024-02-09,Kolkata,West Bengal,Budget
C15732,2022-07-31,Kolkata,West Bengal,Budget
C15733,2024-04-19,Lucknow,Uttar Pradesh,Value
C15734,2023-02-18,Bangalore,Karnataka,Budget
C15735,2024-04-02,Hyderabad,Telangana,Value
C15736,2024-05-11,Bangalore,Karnataka,Value
C15737,2022-11-01,Delhi,Delhi,Budget
C15738,2024-06-16,Kolkata,West Bengal,Budget
C15739,2024-02-15,Delhi,Delhi,Budget
C15740,2022-09-16,Bangalore,Karnataka,Budget
C15741,2023-12-26,Bangalore,Karnataka,Budget
C15742,2023-01-22,Pune,Maharashtra,Budget
C15743,2022-09-25,Lucknow,Uttar Pradesh,Budget
C15744,2022-10-20,Chennai,Tamil Nadu,Budget
C15745,2024-02-24,Bangalore,Karnataka,Budget
C15746,2024-03-10,Kolkata,West Bengal,Premium
C15747,2024-04-06,Chennai,Tamil Nadu,Premium
C15748,2023-11-19,Mumbai,Maharashtra,Budget
C15749,2022-08-27,Mumbai,Maharashtra,Budget
C15750,2024-02-29,Mumbai,Maharashtra,Value
C15751,2022-10-22,Bangalore,Karnataka,Budget
C15752,2024-02-24,Ahmedabad,Gujarat,Value
C15753,2023-07-23,Delhi,Delhi,Budget
C15754,2023-09-12,Bangalore,Karnataka,Budget
C15755,2023-03-26,Jaipur,Rajasthan,Premium
C15756,2022-12-27,Ahmedabad,Gujarat,Premium
C15757,2024-02-13,Chennai,Tamil Nadu,Premium
C15758,2023-04-11,Delhi,Delhi,Budget
C15759,2024-02-15,Mumbai,Maharashtra,Premium
C15760,2022-09-04,Mumbai,Maharashtra,Value
C15761,2023-02-14,Mumbai,Maharashtra,Value
C15762,2023-04-04,Delhi,Delhi,Premium
C15763,2023-08-11,Hyderabad,Telangana,Premium
C15764,2022-12-23,Mumbai,Maharashtra,Value
C15765,2023-08-24,Mumbai,Maharashtra,Budget
C15766,2022-12-28,Delhi,Delhi,Value
C15767,2023-09-13,Chennai,Tamil Nadu,Value
C15768,2022-11-30,Chennai,Tamil Nadu,Premium
C15769,2023-06-21,Hyderabad,Telangana,Value
C15770,2022-11-04,Delhi,Delhi,Budget
C15771,2022-07-14,Bangalore,Karnataka,Value
C15772,2023-09-05,Mumbai,Maharashtra,Budget
C15773,2023-09-19,Delhi,Delhi,Premium
C15774,2023-09-13,Jaipur,Rajasthan,Budget
C15775,2024-03-10,Chandigarh,Punjab,Value
C15776,2022-12-25,Chennai,Tamil Nadu,Premium
C15777,2024-04-08,Lucknow,Uttar Pradesh,Value
C15778,2024-03-25,Chennai,Tamil Nadu,Premium
C15779,2023-12-16,Mumbai,Maharashtra,Premium
C15780,2022-10-07,Kochi,Kerala,Budget
C15781,2023-01-08,Mumbai,Maharashtra,Value
C15782,2022-10-30,Pune,Maharashtra,Value
C15783,2022-11-02,Delhi,Delhi,Value
C15784,2023-02-06,Bangalore,Karnataka,Value
C15785,2024-02-14,Chennai,Tamil Nadu,Value
C15786,2023-02-20,Bangalore,Karnataka,Budget
C15787,2023-09-17,Delhi,Delhi,Value
C15788,2023-04-22,Delhi,Delhi,Budget
C15789,2022-10-08,Bangalore,Karnataka,Budget
C15790,2023-01-20,Chandigarh,Punjab,Value
C15791,2022-09-19,Kolkata,West Bengal,Value
C15792,2023-02-05,Bangalore,Karnataka,Budget
C15793,2023-12-31,Delhi,Delhi,Value
C15794,2024-06-09,Kolkata,West Bengal,Budget
C15795,2023-01-30,Mumbai,Maharashtra,Premium
C15796,2023-08-03,Delhi,Delhi,Budget
C15797,2023-02-26,Bangalore,Karnataka,Budget
C15798,2022-12-15,Jaipur,Rajasthan,Value
